src_ip,dst_ip,src_port,dst_port,protocol,duration,packet_count,byte_count,packets_per_second,bytes_per_second,avg_packet_size,min_packet_size,max_packet_size,iat_mean,iat_std,iat_min,iat_max,syn_count,ack_count,fin_count,rst_count,psh_count,label
10.0.1.4,10.0.2.4,44815,3306,6,25.156,100,66600,3.98,2647.48,666.0,493,1003,0.254101,0.054622,0.058161,0.709312,2,87,0,0,0,normal
10.0.2.4,10.0.1.2,46435,53,17,4.3163,14,3052,3.24,707.08,218.0,149,304,0.332024,0.036061,0.10206,0.72873,0,0,0,0,0,normal
10.0.1.2,10.0.2.3,46860,27017,6,13.0784,40,36880,3.06,2819.92,922.0,572,1584,0.335343,0.09663,0.090549,0.549799,2,20,0,0,0,normal
10.0.1.3,10.0.2.1,44600,53,17,4.8867,5,1850,1.02,378.58,370.0,129,676,1.221686,0.223527,0.589626,3.357941,0,0,0,0,0,normal
10.0.2.4,10.0.1.4,40700,21,6,1.1195,27,11205,24.12,10008.76,415.0,250,539,0.043058,0.017804,0.013369,0.078259,12,7,2,7,0,bruteforce
10.0.1.3,10.0.1.1,37787,443,6,1.3839,71,92229,51.3,66642.09,1299.0,769,1780,0.019771,0.003686,0.007757,0.044703,3,71,0,0,0,normal
10.0.1.4,10.0.2.3,0,0,1,19.7194,433,36805,21.96,1866.43,85.0,28,109,0.045647,0.018239,0.015532,0.122322,0,0,0,0,0,ddos
10.0.1.1,10.0.2.2,37359,5432,6,16.3457,32,47296,1.96,2893.48,1478.0,1133,2562,0.527281,0.17077,0.087042,0.823961,3,7,0,0,0,normal
10.0.2.4,10.0.1.4,62887,22,6,5.783,35,15435,6.05,2669.03,441.0,305,830,0.170088,0.039493,0.027418,0.382951,9,10,0,15,0,bruteforce
10.0.1.2,10.0.2.4,0,0,1,27.0728,280,22960,10.34,848.08,82.0,37,113,0.097035,0.044613,0.026825,0.173155,0,0,0,0,0,ddos
10.0.1.4,10.0.2.2,57362,80,6,26.4037,69,77487,2.61,2934.7,1123.0,819,1397,0.38829,0.168268,0.063162,0.599664,3,62,0,0,0,normal
10.0.2.4,10.0.2.3,0,0,1,0.5461,1,72,1.83,131.85,72.0,46,102,0.0,0.0,0.0,0.0,0,0,0,0,0,normal
10.0.2.4,10.0.2.1,64682,123,17,4.9512,9,1998,1.82,403.54,222.0,134,359,0.618895,0.199343,0.089001,1.26494,0,0,0,0,0,normal
10.0.1.2,10.0.2.1,45902,22,6,21.7524,58,41818,2.67,1922.45,721.0,259,1066,0.381622,0.062548,0.140786,0.778543,1,31,0,0,0,normal
10.0.2.2,10.0.2.4,59813,161,6,0.0521,1,60,19.21,1152.4,60.0,29,74,0.0,0.0,0.0,0.0,1,0,0,0,0,portscan
10.0.1.2,10.0.2.1,43595,131,6,0.4313,3,180,6.96,417.31,60.0,26,76,0.215667,0.081551,0.054434,0.603034,3,0,0,0,0,portscan
10.0.1.1,10.0.2.2,45150,22,6,7.0317,32,6272,4.55,891.97,196.0,90,391,0.226828,0.102603,0.030418,0.361218,10,9,2,6,0,bruteforce
10.0.2.4,10.0.1.3,52271,443,6,27.3222,94,49256,3.44,1802.78,524.0,397,840,0.293787,0.077704,0.088201,0.444638,1,64,0,0,0,normal
10.0.1.2,10.0.1.1,59344,5432,6,5.7811,68,81328,11.76,14067.96,1196.0,557,1441,0.086285,0.024382,0.039105,0.192379,3,41,0,0,0,normal
10.0.1.4,10.0.2.2,30020,2237,17,27.1758,542,424386,19.94,15616.32,783.0,302,1041,0.050233,0.006239,0.012248,0.123409,0,0,0,0,0,ddos
10.0.1.2,10.0.2.3,59315,400,6,0.145,2,120,13.8,827.86,60.0,30,116,0.144952,0.037705,0.038724,0.417821,2,0,0,1,0,portscan
10.0.2.1,10.0.2.4,50497,22,6,24.5639,87,26361,3.54,1073.16,303.0,151,415,0.285627,0.053445,0.10418,0.480951,2,27,0,0,0,normal
10.0.2.1,10.0.1.4,53140,23,6,6.8736,14,4424,2.04,643.62,316.0,128,566,0.528736,0.194883,0.067823,1.021132,12,3,3,12,0,bruteforce
10.0.1.3,10.0.2.3,54897,3306,6,29.9686,50,37350,1.67,1246.3,747.0,381,910,0.611604,0.212889,0.08913,1.445932,1,14,0,0,0,normal
10.0.2.4,10.0.2.1,37303,80,6,8.2489,30,9420,3.64,1141.96,314.0,242,415,0.284446,0.132031,0.059366,0.628826,2,25,0,0,0,normal
10.0.1.2,10.0.1.3,46397,1004,6,0.1156,2,120,17.31,1038.48,60.0,42,80,0.115554,0.046616,0.035172,0.277152,2,0,0,0,0,portscan
10.0.2.3,10.0.2.2,0,0,1,1.958,5,400,2.55,204.29,80.0,55,119,0.489489,0.117213,0.060688,0.918667,0,0,0,0,0,normal
10.0.2.4,10.0.1.4,58619,5432,6,21.8909,71,85271,3.24,3895.27,1201.0,604,2336,0.312728,0.047631,0.0398,0.655334,2,33,0,0,0,normal
10.0.1.4,10.0.2.3,36582,27017,6,15.5666,13,15769,0.84,1013.0,1213.0,708,1850,1.297219,0.280371,0.279613,2.489498,3,13,0,0,0,normal
10.0.2.4,10.0.2.2,62295,6379,6,24.016,81,38880,3.37,1618.92,480.0,224,591,0.3002,0.139766,0.145447,0.467934,2,55,0,0,0,normal
10.0.1.1,10.0.1.3,57805,5432,6,12.8804,19,4617,1.48,358.45,243.0,136,428,0.715579,0.192447,0.212688,1.604179,3,17,0,0,0,normal
10.0.1.1,10.0.2.4,41339,514,17,4.3051,15,4230,3.48,982.56,282.0,163,360,0.307507,0.133644,0.104494,0.714087,0,0,0,0,0,normal
10.0.1.4,10.0.2.4,47277,123,17,1.3786,10,1850,7.25,1341.93,185.0,81,250,0.153179,0.052472,0.052013,0.35127,0,0,0,0,0,normal
10.0.2.1,10.0.1.3,60591,22,6,25.5028,28,39284,1.1,1540.38,1403.0,480,2433,0.944549,0.248925,0.170382,2.099567,1,2,0,0,0,normal
10.0.1.1,10.0.2.2,20973,46652,17,15.6498,881,732992,56.29,46837.03,832.0,640,1294,0.017784,0.006673,0.006442,0.052115,0,0,0,0,0,ddos
10.0.1.2,10.0.2.3,46900,22,6,29.8058,96,41184,3.22,1381.74,429.0,293,668,0.313745,0.155904,0.10777,0.716886,3,67,0,0,0,normal
10.0.1.2,10.0.1.3,56833,53,17,0.2057,16,1264,77.78,6144.5,79.0,31,148,0.013714,0.002859,0.006328,0.03004,0,0,0,0,0,normal
10.0.1.4,10.0.2.1,61171,241,6,0.2318,1,60,4.31,258.79,60.0,37,108,0.0,0.0,0.0,0.0,1,0,0,1,0,portscan
10.0.1.4,10.0.2.2,38263,8080,6,0.8881,97,73332,109.22,82573.31,756.0,355,1126,0.009251,0.002777,0.002894,0.026911,1,80,0,0,0,normal
10.0.2.3,10.0.1.1,0,0,1,1.6798,5,505,2.98,300.63,101.0,67,200,0.419949,0.096144,0.174571,0.843033,0,0,0,0,0,normal
10.0.1.1,10.0.1.3,0,0,1,0.9883,5,430,5.06,435.09,86.0,48,168,0.247076,0.064883,0.082385,0.55029,0,0,0,0,0,normal
10.0.1.3,10.0.2.2,44650,698,6,0.041,2,120,48.84,2930.18,60.0,21,99,0.040953,0.00563,0.007765,0.094042,2,0,0,2,0,portscan
10.0.1.1,10.0.2.3,53102,443,6,28.1385,58,84970,2.06,3019.71,1465.0,565,2196,0.493658,0.221352,0.23655,1.418601,2,31,0,0,0,normal
10.0.2.4,10.0.1.1,37207,443,6,22.4304,92,70840,4.1,3158.22,770.0,487,981,0.246487,0.029567,0.053397,0.448432,1,42,0,0,0,normal
10.0.2.2,10.0.1.4,36275,53,17,3.8532,18,8262,4.67,2144.18,459.0,292,783,0.22666,0.043285,0.023907,0.376191,0,0,0,0,0,normal
10.0.2.4,10.0.1.3,46185,8080,6,23.9731,13,17134,0.54,714.72,1318.0,545,1837,1.997754,0.847666,0.745982,4.082684,2,2,0,0,0,normal
10.0.1.4,10.0.1.2,38965,22,6,19.1711,98,38808,5.11,2024.29,396.0,300,761,0.197641,0.047069,0.055974,0.479449,2,36,0,0,0,normal
10.0.1.2,10.0.2.2,43512,80,6,13.2584,82,68634,6.18,5176.66,837.0,503,1325,0.163683,0.028786,0.069885,0.414987,1,28,0,0,0,normal
10.0.1.2,10.0.2.1,32572,22,6,28.2576,476,28560,16.85,1010.7,60.0,43,111,0.05949,0.006181,0.016146,0.101106,476,0,0,0,0,ddos
10.0.1.1,10.0.2.3,34329,939,6,0.4088,3,180,7.34,440.36,60.0,45,79,0.204376,0.042377,0.027171,0.555055,3,0,0,3,0,portscan
10.0.2.3,10.0.2.2,0,0,1,0.4827,5,430,10.36,890.9,86.0,32,116,0.120665,0.055439,0.055906,0.197681,0,0,0,0,0,normal
10.0.2.4,10.0.2.2,33798,53,17,2.1156,18,5976,8.51,2824.79,332.0,147,531,0.124445,0.013277,0.048394,0.286672,0,0,0,0,0,normal
10.0.2.4,10.0.1.3,0,0,1,0.6862,5,575,7.29,837.89,115.0,86,190,0.171561,0.028543,0.02489,0.450693,0,0,0,0,0,normal
10.0.1.1,10.0.2.1,0,0,1,8.1576,346,38060,42.41,4665.59,110.0,62,218,0.023645,0.006082,0.006492,0.040219,0,0,0,0,0,ddos
10.0.1.4,10.0.2.2,43422,443,6,58.4572,272,16320,4.65,279.18,60.0,35,84,0.215709,0.069802,0.085198,0.487462,272,0,0,0,0,ddos
10.0.1.1,10.0.1.2,33281,6379,6,14.6614,73,90666,4.98,6183.97,1242.0,465,1896,0.203631,0.067806,0.085275,0.355306,1,6,0,0,0,normal
10.0.1.1,10.0.2.3,53908,53,17,0.5184,13,2964,25.08,5717.86,228.0,172,427,0.043198,0.021525,0.009836,0.121061,0,0,0,0,0,normal
10.0.2.2,10.0.1.1,62826,22,6,3.8514,68,50864,17.66,13206.62,748.0,577,1410,0.057484,0.011791,0.022356,0.171437,3,53,0,0,0,normal
10.0.2.4,10.0.2.2,53461,395,6,0.2194,1,60,4.56,273.45,60.0,39,84,0.0,0.0,0.0,0.0,1,0,0,1,0,portscan
10.0.1.3,10.0.1.2,65274,80,6,19.4062,34,15130,1.75,779.65,445.0,236,845,0.588067,0.114511,0.257632,1.638365,3,6,0,0,0,normal
10.0.2.2,10.0.1.2,49718,443,6,3.8185,79,76393,20.69,20005.8,967.0,525,1681,0.048956,0.014576,0.015702,0.091653,2,6,0,0,0,normal
10.0.1.2,10.0.2.4,64223,459,6,0.0158,3,180,190.2,11412.22,60.0,28,83,0.007886,0.002179,0.003886,0.015774,3,0,0,2,0,portscan
10.0.2.2,10.0.1.2,55331,3306,6,12.5163,22,18612,1.76,1487.02,846.0,270,1469,0.596013,0.275196,0.217983,1.280156,3,6,0,0,0,normal
10.0.2.3,10.0.1.2,63524,123,17,3.926,9,2961,2.29,754.21,329.0,134,425,0.490745,0.113458,0.180683,0.898948,0,0,0,0,0,normal
10.0.1.2,10.0.2.3,0,0,1,1.6101,5,475,3.11,295.01,95.0,56,166,0.402527,0.192994,0.065322,0.725154,0,0,0,0,0,normal
10.0.1.4,10.0.2.4,65299,80,6,35.5737,973,58380,27.35,1641.1,60.0,41,92,0.036598,0.013649,0.01082,0.094028,973,0,0,0,0,ddos
10.0.1.2,10.0.2.4,41907,27017,6,19.4317,45,38025,2.32,1956.85,845.0,607,1350,0.44163,0.115612,0.10892,0.698291,3,11,0,0,0,normal
10.0.2.1,10.0.1.1,46174,23,6,3.8854,16,1824,4.12,469.45,114.0,59,201,0.259026,0.090436,0.082338,0.502428,16,6,2,5,0,bruteforce
10.0.2.2,10.0.2.4,61223,161,17,3.8511,1,501,0.26,130.09,501.0,364,787,0.0,0.0,0.0,0.0,0,0,0,0,0,normal
10.0.1.4,10.0.2.4,0,0,1,0.474,3,381,6.33,803.75,127.0,58,209,0.237014,0.094892,0.085617,0.461489,0,0,0,0,0,normal
10.0.1.3,10.0.2.4,0,0,1,9.1568,426,38766,46.52,4233.57,91.0,40,113,0.021545,0.00711,0.009384,0.042503,0,0,0,0,0,ddos
10.0.2.4,10.0.2.2,41457,8080,6,16.8988,66,30426,3.91,1800.48,461.0,220,646,0.259982,0.063606,0.06764,0.728886,3,31,0,0,0,normal
10.0.2.4,10.0.2.3,58134,3389,6,7.2917,41,14760,5.62,2024.21,360.0,126,450,0.182293,0.083291,0.037586,0.463345,14,0,1,10,0,bruteforce
10.0.1.3,10.0.1.2,0,0,1,0.7881,5,440,6.34,558.29,88.0,39,155,0.19703,0.087766,0.032138,0.32908,0,0,0,0,0,normal
10.0.2.3,10.0.1.1,0,0,1,0.5643,2,130,3.54,230.36,65.0,28,92,0.564333,0.1416,0.163041,1.441452,0,0,0,0,0,normal
10.0.1.3,10.0.1.1,39124,123,17,4.9512,8,3256,1.62,657.62,407.0,180,555,0.707317,0.25457,0.328326,1.155011,0,0,0,0,0,normal
10.0.2.4,10.0.1.1,43643,764,6,0.0362,2,120,55.26,3315.7,60.0,30,76,0.036191,0.014402,0.012114,0.075286,2,0,0,2,0,portscan
10.0.1.3,10.0.2.4,57867,443,6,19.6798,233,13980,11.84,710.37,60.0,44,74,0.084827,0.009002,0.02557,0.149158,233,0,0,0,0,ddos
10.0.1.3,10.0.2.4,58362,690,6,0.4455,3,180,6.73,404.08,60.0,24,93,0.222728,0.044717,0.080519,0.434157,3,0,0,3,0,portscan
10.0.1.2,10.0.1.1,34142,443,6,3.4826,47,28388,13.5,8151.46,604.0,259,743,0.075708,0.027744,0.035986,0.20247,2,36,0,0,0,normal
10.0.1.4,10.0.2.3,0,0,1,15.5889,115,9200,7.38,590.16,80.0,40,119,0.136745,0.060516,0.01794,0.400346,0,0,0,0,0,ddos
10.0.1.2,10.0.2.2,39127,21825,17,42.2027,1807,1516073,42.82,35923.59,839.0,589,1567,0.023368,0.011243,0.009178,0.042552,0,0,0,0,0,ddos
10.0.1.4,10.0.2.3,1665,80,6,50.0651,519,31140,10.37,621.99,60.0,44,72,0.096651,0.023067,0.048043,0.205531,519,0,0,0,0,ddos
10.0.2.2,10.0.2.4,41848,22,6,9.9277,24,5064,2.42,510.09,211.0,93,377,0.431638,0.087725,0.053327,0.816452,14,1,2,6,0,bruteforce
10.0.1.3,10.0.1.1,64845,8080,6,20.2272,64,87744,3.16,4337.93,1371.0,976,1862,0.321066,0.035974,0.058596,0.551657,2,38,0,0,0,normal
10.0.1.2,10.0.1.4,56472,27017,6,21.4362,29,40455,1.35,1887.22,1395.0,1027,2722,0.76558,0.185565,0.31364,1.966866,2,26,0,0,0,normal
10.0.1.2,10.0.2.4,0,0,1,2.0,4,500,2.0,250.01,125.0,74,234,0.666651,0.170265,0.0775,1.023033,0,0,0,0,0,normal
10.0.2.3,10.0.1.1,50009,8080,6,18.4664,52,13676,2.82,740.59,263.0,116,518,0.362085,0.171003,0.094236,0.899515,3,25,0,0,0,normal
10.0.2.3,10.0.2.1,55284,23,6,4.0517,37,15022,9.13,3707.6,406.0,210,506,0.112547,0.039923,0.035621,0.31153,10,4,1,15,0,bruteforce
10.0.1.1,10.0.2.2,22398,15158,17,57.9025,890,599860,15.37,10359.83,674.0,354,1014,0.065132,0.023022,0.012217,0.160097,0,0,0,0,0,ddos
10.0.1.4,10.0.2.3,0,0,1,1.0953,2,160,1.83,146.08,80.0,31,126,1.095276,0.343216,0.235736,2.170734,0,0,0,0,0,normal
10.0.2.3,10.0.1.1,40657,6379,6,10.2705,71,77461,6.91,7542.11,1091.0,773,1339,0.146721,0.043409,0.058256,0.327235,2,70,0,0,0,normal
10.0.1.4,10.0.2.4,44363,14137,17,27.6556,548,712948,19.82,25779.47,1301.0,752,2198,0.050559,0.005345,0.010291,0.104616,0,0,0,0,0,ddos
10.0.1.1,10.0.2.3,62173,80,6,20.2211,20,7220,0.99,357.05,361.0,181,453,1.064267,0.322387,0.316396,2.883932,1,17,0,0,0,normal
10.0.2.4,10.0.1.1,51861,80,6,25.6987,84,84504,3.27,3288.26,1006.0,416,1530,0.309623,0.042536,0.133347,0.636018,3,69,0,0,0,normal
10.0.1.3,10.0.2.4,65322,27017,6,14.0334,97,108931,6.91,7762.28,1123.0,628,2088,0.146181,0.057483,0.037204,0.220689,2,52,0,0,0,normal
10.0.1.1,10.0.2.3,36035,5432,6,7.7248,73,97893,9.45,12672.53,1341.0,434,1700,0.107289,0.025654,0.031856,0.180559,2,55,0,0,0,normal
10.0.2.1,10.0.2.3,52268,285,6,0.0894,3,180,33.56,2013.51,60.0,28,82,0.044698,0.009538,0.019914,0.106666,3,0,0,3,0,portscan
10.0.1.2,10.0.2.2,33865,443,6,41.6778,393,23580,9.43,565.77,60.0,45,108,0.106321,0.016536,0.043534,0.209086,393,0,0,0,0,ddos
10.0.1.2,10.0.1.1,37509,22,6,7.2577,10,2960,1.38,407.84,296.0,137,461,0.806417,0.276027,0.165063,2.136506,10,8,2,9,0,bruteforce
10.0.1.4,10.0.2.2,0,0,1,25.9843,481,56277,18.51,2165.8,117.0,46,219,0.054134,0.006808,0.013696,0.159253,0,0,0,0,0,ddos
10.0.1.2,10.0.2.4,63267,443,6,16.1049,88,44440,5.46,2759.41,505.0,364,728,0.185114,0.058836,0.078829,0.535291,2,40,0,0,0,normal
10.0.1.4,10.0.1.3,56947,27017,6,18.9054,13,11947,0.69,631.94,919.0,670,1157,1.575448,0.702252,0.475193,4.267559,2,3,0,0,0,normal
10.0.1.2,10.0.2.4,0,0,1,25.7625,173,15570,6.72,604.37,90.0,47,127,0.149782,0.023497,0.074825,0.39336,0,0,0,0,0,ddos
10.0.1.4,10.0.2.4,0,0,1,0.9856,2,238,2.03,241.47,119.0,41,224,0.985645,0.21773,0.337632,2.897116,0,0,0,0,0,normal
10.0.1.2,10.0.2.1,0,0,1,17.758,434,47306,24.44,2663.93,109.0,87,202,0.041011,0.007226,0.004186,0.100358,0,0,0,0,0,ddos
10.0.1.3,10.0.1.4,33297,558,6,0.2177,3,180,13.78,826.78,60.0,24,101,0.108856,0.042744,0.032459,0.189415,3,0,0,0,0,portscan
10.0.2.2,10.0.2.4,47757,123,6,0.2154,2,120,9.29,557.16,60.0,44,81,0.215378,0.089598,0.107026,0.547422,2,0,0,2,0,portscan
10.0.2.3,10.0.1.3,63217,23,6,1.1635,43,5246,36.96,4508.94,122.0,46,230,0.027702,0.009106,0.00364,0.062378,18,2,0,13,0,bruteforce
10.0.2.4,10.0.2.2,56450,443,6,19.6467,89,22428,4.53,1141.56,252.0,174,393,0.223258,0.065662,0.024463,0.354642,1,62,0,0,0,normal
10.0.1.1,10.0.2.1,36954,5432,6,16.8981,13,5564,0.77,329.27,428.0,158,792,1.408173,0.56164,0.262956,3.460697,2,4,0,0,0,normal
10.0.1.1,10.0.1.3,51565,255,6,0.2428,1,60,4.12,247.08,60.0,18,74,0.0,0.0,0.0,0.0,1,0,0,1,0,portscan
10.0.1.2,10.0.1.1,37209,3306,6,17.1921,78,48282,4.54,2808.39,619.0,447,765,0.223274,0.061163,0.105184,0.491685,2,67,0,0,0,normal
10.0.1.2,10.0.1.3,38615,299,6,0.2931,2,120,6.82,409.41,60.0,46,99,0.293108,0.097348,0.086372,0.690444,2,0,0,0,0,portscan
10.0.2.3,10.0.1.2,62496,816,6,0.3496,2,120,5.72,343.25,60.0,45,118,0.3496,0.167814,0.06877,0.776746,2,0,0,1,0,portscan
10.0.1.4,10.0.1.2,0,0,1,1.8533,5,385,2.7,207.73,77.0,29,121,0.463331,0.109863,0.144951,1.357505,0,0,0,0,0,normal
10.0.1.3,10.0.2.3,1917,34989,17,58.936,1098,855342,18.63,14513.06,779.0,337,1332,0.053725,0.025813,0.014618,0.10171,0,0,0,0,0,ddos
10.0.2.1,10.0.1.4,0,0,1,0.8619,5,615,5.8,713.51,123.0,44,184,0.215483,0.030336,0.092417,0.574034,0,0,0,0,0,normal
10.0.2.2,10.0.1.2,35637,3306,6,15.5758,46,56994,2.95,3659.14,1239.0,594,2434,0.346129,0.142572,0.131575,0.991663,2,22,0,0,0,normal
10.0.2.3,10.0.2.2,60667,22,6,11.9111,41,30217,3.44,2536.89,737.0,367,1189,0.297776,0.060868,0.14353,0.526849,2,3,0,0,0,normal
10.0.1.2,10.0.2.4,42057,50629,17,38.1899,1051,1270659,27.52,33272.16,1209.0,954,2179,0.036371,0.013293,0.007336,0.098819,0,0,0,0,0,ddos
10.0.1.2,10.0.2.3,42427,60464,17,42.2756,1739,1752912,41.13,41463.9,1008.0,455,1941,0.024324,0.009024,0.01064,0.067308,0,0,0,0,0,ddos
10.0.1.1,10.0.2.4,43144,856,6,0.1228,2,120,16.28,977.01,60.0,19,101,0.122824,0.031579,0.049563,0.358948,2,0,0,1,0,portscan
10.0.2.4,10.0.1.4,36876,27017,6,14.514,76,97280,5.24,6702.51,1280.0,789,1832,0.193519,0.054201,0.077647,0.568256,3,57,0,0,0,normal
10.0.1.3,10.0.1.2,38431,6379,6,9.0018,72,32112,8.0,3567.28,446.0,308,888,0.126786,0.029381,0.023464,0.216214,1,57,0,0,0,normal
10.0.2.3,10.0.2.1,56906,45,6,0.3041,3,180,9.86,591.82,60.0,20,109,0.152074,0.044183,0.071934,0.266937,3,0,0,0,0,portscan
10.0.1.3,10.0.2.2,0,0,1,1.5455,3,234,1.94,151.41,78.0,51,135,0.772736,0.251071,0.257416,2.251762,0,0,0,0,0,normal
10.0.1.2,10.0.2.2,46308,5432,6,1.1143,28,32956,25.13,29574.4,1177.0,506,1834,0.041272,0.010967,0.017835,0.069631,3,16,0,0,0,normal
10.0.1.3,10.0.2.2,34057,443,6,42.133,489,29340,11.61,696.37,60.0,33,87,0.086338,0.029595,0.042133,0.210523,489,0,0,0,0,ddos
10.0.2.4,10.0.2.3,58290,3389,6,3.0705,50,5400,16.28,1758.7,108.0,49,152,0.062662,0.028941,0.030367,0.164767,6,1,1,11,0,bruteforce
10.0.1.3,10.0.2.1,35106,22,6,5.0662,713,42780,140.74,8444.25,60.0,20,75,0.007115,0.00118,0.002031,0.016594,713,0,0,0,0,ddos
10.0.1.1,10.0.1.2,32999,679,6,0.3063,2,120,6.53,391.77,60.0,30,115,0.3063,0.076518,0.081692,0.853139,2,0,0,1,0,portscan
10.0.1.4,10.0.1.3,39434,3306,6,24.6663,96,109728,3.89,4448.49,1143.0,914,2281,0.259646,0.029198,0.099169,0.584407,2,30,0,0,0,normal
10.0.2.2,10.0.2.3,40654,3306,6,6.6923,79,88006,11.8,13150.39,1114.0,386,2065,0.085798,0.023153,0.032809,0.149173,2,25,0,0,0,normal
10.0.2.3,10.0.1.3,39673,80,6,3.6845,18,25560,4.89,6937.19,1420.0,501,2246,0.216734,0.067779,0.032554,0.359197,1,16,0,0,0,normal
10.0.2.1,10.0.2.4,54876,514,17,4.0649,4,1968,0.98,484.14,492.0,173,615,1.35497,0.553795,0.175538,2.628544,0,0,0,0,0,normal
10.0.1.3,10.0.2.2,58895,443,6,25.9995,54,50868,2.08,1956.5,942.0,552,1792,0.490557,0.239396,0.234501,1.136589,3,45,0,0,0,normal
10.0.1.1,10.0.2.3,44100,22,6,12.2058,56,56616,4.59,4638.47,1011.0,379,1692,0.221923,0.024181,0.034294,0.583396,2,2,0,0,0,normal
10.0.1.4,10.0.2.2,62861,5432,6,22.2007,66,57090,2.97,2571.54,865.0,501,1219,0.34155,0.14149,0.116401,0.997192,3,6,0,0,0,normal
10.0.2.1,10.0.2.2,47817,71,6,0.3393,1,60,2.95,176.84,60.0,20,85,0.0,0.0,0.0,0.0,1,0,0,0,0,portscan
10.0.1.3,10.0.1.2,47362,53,17,3.2953,1,325,0.3,98.63,325.0,226,557,0.0,0.0,0.0,0.0,0,0,0,0,0,normal
10.0.2.3,10.0.1.4,45849,920,6,0.3559,3,180,8.43,505.82,60.0,22,116,0.17793,0.067621,0.043259,0.305058,3,0,0,3,0,portscan
10.0.1.3,10.0.1.1,49827,80,6,27.1734,86,72240,3.16,2658.48,840.0,256,1536,0.319687,0.073634,0.093904,0.9528,2,86,0,0,0,normal
10.0.1.2,10.0.1.4,35899,161,17,2.2584,8,1656,3.54,733.25,207.0,161,316,0.322636,0.104636,0.108215,0.911141,0,0,0,0,0,normal
10.0.1.2,10.0.2.4,6959,8080,6,7.2805,599,35940,82.27,4936.48,60.0,22,117,0.012175,0.004603,0.001489,0.025854,599,0,0,0,0,ddos
10.0.1.1,10.0.1.4,41556,22,6,6.1872,24,6528,3.88,1055.09,272.0,162,525,0.269007,0.041871,0.107047,0.667103,8,7,3,8,0,bruteforce
10.0.1.3,10.0.2.3,49779,161,17,4.6436,15,2385,3.23,513.61,159.0,94,270,0.331683,0.062994,0.138378,0.962995,0,0,0,0,0,normal
10.0.1.1,10.0.2.1,23597,80,6,41.3649,868,52080,20.98,1259.04,60.0,37,115,0.04771,0.012918,0.012978,0.120726,868,0,0,0,0,ddos
10.0.1.2,10.0.1.3,50880,8080,6,29.0268,16,13248,0.55,456.41,828.0,505,1448,1.935121,0.674666,0.754223,2.996295,1,8,0,0,0,normal
10.0.1.2,10.0.1.1,34114,514,17,1.7017,19,3553,11.17,2087.93,187.0,68,270,0.094538,0.032289,0.04493,0.221532,0,0,0,0,0,normal
10.0.2.4,10.0.1.2,46483,22,6,7.0762,30,35250,4.24,4981.52,1175.0,492,2238,0.244005,0.036778,0.03031,0.589125,1,25,0,0,0,normal
10.0.1.3,10.0.1.4,64780,558,6,0.3946,3,180,7.6,456.16,60.0,20,74,0.1973,0.064172,0.078307,0.298695,3,0,0,2,0,portscan
10.0.2.3,10.0.1.1,47960,53,17,4.2005,3,822,0.71,195.69,274.0,94,337,2.100267,0.720072,0.740606,5.730688,0,0,0,0,0,normal
10.0.1.4,10.0.1.2,57915,53,17,4.8311,20,7980,4.14,1651.8,399.0,224,783,0.254267,0.113946,0.09339,0.541679,0,0,0,0,0,normal
10.0.2.2,10.0.1.3,35812,80,6,10.5353,33,9042,3.13,858.25,274.0,93,486,0.329229,0.157068,0.044329,0.662849,2,33,0,0,0,normal
10.0.2.3,10.0.1.3,48835,866,6,0.2152,2,120,9.29,557.7,60.0,31,116,0.215171,0.04573,0.05108,0.574944,2,0,0,1,0,portscan
10.0.1.3,10.0.1.4,64025,813,6,0.1872,1,60,5.34,320.57,60.0,18,88,0.0,0.0,0.0,0.0,1,0,0,1,0,portscan
10.0.1.2,10.0.2.3,0,0,1,22.5939,250,17250,11.06,763.48,69.0,43,119,0.090739,0.04238,0.016757,0.254109,0,0,0,0,0,ddos
10.0.2.3,10.0.2.2,50557,8080,6,14.8185,60,8220,4.05,554.71,137.0,58,172,0.251161,0.065837,0.09823,0.604519,1,47,0,0,0,normal
10.0.1.1,10.0.2.1,0,0,1,9.4704,350,36750,36.96,3880.52,105.0,53,154,0.027136,0.002961,0.01238,0.073569,0,0,0,0,0,ddos
10.0.2.1,10.0.1.3,39822,443,6,25.9899,50,53800,1.92,2070.03,1076.0,644,1651,0.530407,0.188058,0.17251,0.915011,1,26,0,0,0,normal
10.0.1.2,10.0.2.3,29594,55661,17,41.4577,707,802445,17.05,19355.76,1135.0,508,2227,0.058722,0.010313,0.024351,0.15966,0,0,0,0,0,ddos
10.0.2.3,10.0.1.1,56724,3389,6,5.1589,24,9648,4.65,1870.15,402.0,294,740,0.224301,0.048093,0.027318,0.583216,15,9,4,15,0,bruteforce
10.0.2.1,10.0.1.4,62692,6379,6,2.5365,10,6330,3.94,2495.59,633.0,343,954,0.281831,0.129607,0.038641,0.634081,3,3,0,0,0,normal
10.0.1.2,10.0.2.1,58684,5432,6,4.6333,60,43740,12.95,9440.32,729.0,492,1096,0.078531,0.009504,0.025117,0.146813,2,53,0,0,0,normal
10.0.1.4,10.0.1.2,45472,23,6,4.2359,16,5024,3.78,1186.05,314.0,126,618,0.282394,0.031905,0.132006,0.692826,7,3,2,12,0,bruteforce
